Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
4984	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4984	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4984	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4984	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
4984	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4984	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4984	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4984	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
4984	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4984	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4984	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4984	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4984	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4984	svchost.exe	17	SeBackupPrivilege		Backup files and directories
4984	svchost.exe	18	SeRestorePrivilege		Restore files and directories
4984	svchost.exe	19	SeShutdownPrivilege		Shut down the system
4984	svchost.exe	20	SeDebugPrivilege		Debug programs
4984	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
4984	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4984	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4984	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4984	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4984	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4984	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4984	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4984	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4984	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4984	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4984	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4984	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
4984	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
4984	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4984	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
3788	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
3788	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
3788	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
3788	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
3788	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3788	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
3788	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
3788	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
3788	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
3788	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
3788	svchost.exe	12	SeSystemtimePrivilege		Change the system time
3788	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
3788	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
3788	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
3788	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
3788	svchost.exe	17	SeBackupPrivilege		Backup files and directories
3788	svchost.exe	18	SeRestorePrivilege		Restore files and directories
3788	svchost.exe	19	SeShutdownPrivilege		Shut down the system
3788	svchost.exe	20	SeDebugPrivilege		Debug programs
3788	svchost.exe	21	SeAuditPrivilege		Generate security audits
3788	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
3788	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3788	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3788	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
3788	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3788	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3788	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3788	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
3788	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
3788	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3788	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3788	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
3788	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
3788	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
3788	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5700	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
5700	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5700	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5700	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5700	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5700	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
5700	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
5700	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5700	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5700	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
5700	svchost.exe	12	SeSystemtimePrivilege		Change the system time
5700	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5700	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5700	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5700	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5700	svchost.exe	17	SeBackupPrivilege		Backup files and directories
5700	svchost.exe	18	SeRestorePrivilege		Restore files and directories
5700	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
5700	svchost.exe	20	SeDebugPrivilege		Debug programs
5700	svchost.exe	21	SeAuditPrivilege		Generate security audits
5700	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5700	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5700	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5700	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5700	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5700	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5700	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5700	svchost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5700	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5700	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5700	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5700	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5700	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5700	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5700	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
3908	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
3908	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
3908	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
3908	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
3908	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3908	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
3908	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
3908	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
3908	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
3908	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
3908	svchost.exe	12	SeSystemtimePrivilege		Change the system time
3908	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
3908	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
3908	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
3908	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
3908	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
3908	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
3908	svchost.exe	19	SeShutdownPrivilege		Shut down the system
3908	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
3908	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
3908	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
3908	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3908	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3908	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
3908	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3908	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3908	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3908	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
3908	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
3908	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3908	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3908	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
3908	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
3908	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
3908	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
6912	dllhost.exe	2	SeCreateTokenPrivilege		Create a token object
6912	dllhost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
6912	dllhost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
6912	dllhost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
6912	dllhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6912	dllhost.exe	7	SeTcbPrivilege		Act as part of the operating system
6912	dllhost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6912	dllhost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6912	dllhost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6912	dllhost.exe	11	SeSystemProfilePrivilege		Profile system performance
6912	dllhost.exe	12	SeSystemtimePrivilege		Change the system time
6912	dllhost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
6912	dllhost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
6912	dllhost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
6912	dllhost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
6912	dllhost.exe	17	SeBackupPrivilege		Backup files and directories
6912	dllhost.exe	18	SeRestorePrivilege		Restore files and directories
6912	dllhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
6912	dllhost.exe	20	SeDebugPrivilege		Debug programs
6912	dllhost.exe	21	SeAuditPrivilege		Generate security audits
6912	dllhost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6912	dllhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6912	dllhost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6912	dllhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
6912	dllhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6912	dllhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6912	dllhost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6912	dllhost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
6912	dllhost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
6912	dllhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6912	dllhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6912	dllhost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
6912	dllhost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
6912	dllhost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
6912	dllhost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1216	SecurityHealth	2	SeCreateTokenPrivilege		Create a token object
1216	SecurityHealth	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1216	SecurityHealth	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1216	SecurityHealth	5	SeIncreaseQuotaPrivilege		Increase quotas
1216	SecurityHealth	6	SeMachineAccountPrivilege		Add workstations to the domain
1216	SecurityHealth	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1216	SecurityHealth	8	SeSecurityPrivilege	Present	Manage auditing and security log
1216	SecurityHealth	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1216	SecurityHealth	10	SeLoadDriverPrivilege		Load and unload device drivers
1216	SecurityHealth	11	SeSystemProfilePrivilege	Default	Profile system performance
1216	SecurityHealth	12	SeSystemtimePrivilege		Change the system time
1216	SecurityHealth	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1216	SecurityHealth	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1216	SecurityHealth	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1216	SecurityHealth	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1216	SecurityHealth	17	SeBackupPrivilege	Present	Backup files and directories
1216	SecurityHealth	18	SeRestorePrivilege	Present	Restore files and directories
1216	SecurityHealth	19	SeShutdownPrivilege	Present	Shut down the system
1216	SecurityHealth	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1216	SecurityHealth	21	SeAuditPrivilege	Default	Generate security audits
1216	SecurityHealth	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1216	SecurityHealth	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1216	SecurityHealth	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1216	SecurityHealth	25	SeUndockPrivilege		Remove computer from docking station
1216	SecurityHealth	26	SeSyncAgentPrivilege		Synch directory service data
1216	SecurityHealth	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1216	SecurityHealth	28	SeManageVolumePrivilege		Manage the files on a volume
1216	SecurityHealth	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1216	SecurityHealth	30	SeCreateGlobalPrivilege	Default	Create global objects
1216	SecurityHealth	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1216	SecurityHealth	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1216	SecurityHealth	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1216	SecurityHealth	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1216	SecurityHealth	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1216	SecurityHealth	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1676	PSEXESVC.exe	2	SeCreateTokenPrivilege		Create a token object
1676	PSEXESVC.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1676	PSEXESVC.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1676	PSEXESVC.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1676	PSEXESVC.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1676	PSEXESVC.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1676	PSEXESVC.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
1676	PSEXESVC.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1676	PSEXESVC.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1676	PSEXESVC.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
1676	PSEXESVC.exe	12	SeSystemtimePrivilege	Present	Change the system time
1676	PSEXESVC.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1676	PSEXESVC.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1676	PSEXESVC.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1676	PSEXESVC.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1676	PSEXESVC.exe	17	SeBackupPrivilege	Present	Backup files and directories
1676	PSEXESVC.exe	18	SeRestorePrivilege	Present	Restore files and directories
1676	PSEXESVC.exe	19	SeShutdownPrivilege	Present	Shut down the system
1676	PSEXESVC.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1676	PSEXESVC.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1676	PSEXESVC.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1676	PSEXESVC.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1676	PSEXESVC.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1676	PSEXESVC.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1676	PSEXESVC.exe	26	SeSyncAgentPrivilege		Synch directory service data
1676	PSEXESVC.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1676	PSEXESVC.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
1676	PSEXESVC.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1676	PSEXESVC.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1676	PSEXESVC.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1676	PSEXESVC.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1676	PSEXESVC.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
1676	PSEXESVC.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
1676	PSEXESVC.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
1676	PSEXESVC.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
2424	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2424	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2424	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2424	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2424	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2424	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
2424	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2424	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2424	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
2424	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2424	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2424	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2424	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2424	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2424	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2424	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2424	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2424	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2424	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
2424	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
2424	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2424	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2424	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2424	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2424	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2424	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2424	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2424	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2424	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2424	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2424	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2424	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2424	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2424	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2424	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2172	chrome.exe	2	SeCreateTokenPrivilege		Create a token object
2172	chrome.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2172	chrome.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2172	chrome.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2172	chrome.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2172	chrome.exe	7	SeTcbPrivilege		Act as part of the operating system
2172	chrome.exe	8	SeSecurityPrivilege		Manage auditing and security log
2172	chrome.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2172	chrome.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2172	chrome.exe	11	SeSystemProfilePrivilege		Profile system performance
2172	chrome.exe	12	SeSystemtimePrivilege		Change the system time
2172	chrome.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2172	chrome.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2172	chrome.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2172	chrome.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2172	chrome.exe	17	SeBackupPrivilege		Backup files and directories
2172	chrome.exe	18	SeRestorePrivilege		Restore files and directories
2172	chrome.exe	19	SeShutdownPrivilege	Present	Shut down the system
2172	chrome.exe	20	SeDebugPrivilege		Debug programs
2172	chrome.exe	21	SeAuditPrivilege		Generate security audits
2172	chrome.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2172	chrome.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2172	chrome.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2172	chrome.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2172	chrome.exe	26	SeSyncAgentPrivilege		Synch directory service data
2172	chrome.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2172	chrome.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2172	chrome.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
2172	chrome.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2172	chrome.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2172	chrome.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2172	chrome.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2172	chrome.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2172	chrome.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2172	chrome.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1480	software_repor	2	SeCreateTokenPrivilege		Create a token object
1480	software_repor	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1480	software_repor	4	SeLockMemoryPrivilege		Lock pages in memory
1480	software_repor	5	SeIncreaseQuotaPrivilege		Increase quotas
1480	software_repor	6	SeMachineAccountPrivilege		Add workstations to the domain
1480	software_repor	7	SeTcbPrivilege		Act as part of the operating system
1480	software_repor	8	SeSecurityPrivilege		Manage auditing and security log
1480	software_repor	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1480	software_repor	10	SeLoadDriverPrivilege		Load and unload device drivers
1480	software_repor	11	SeSystemProfilePrivilege		Profile system performance
1480	software_repor	12	SeSystemtimePrivilege		Change the system time
1480	software_repor	13	SeProfileSingleProcessPrivilege		Profile a single process
1480	software_repor	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1480	software_repor	15	SeCreatePagefilePrivilege		Create a pagefile
1480	software_repor	16	SeCreatePermanentPrivilege		Create permanent shared objects
1480	software_repor	17	SeBackupPrivilege		Backup files and directories
1480	software_repor	18	SeRestorePrivilege		Restore files and directories
1480	software_repor	19	SeShutdownPrivilege	Present	Shut down the system
1480	software_repor	20	SeDebugPrivilege		Debug programs
1480	software_repor	21	SeAuditPrivilege		Generate security audits
1480	software_repor	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1480	software_repor	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1480	software_repor	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1480	software_repor	25	SeUndockPrivilege	Present	Remove computer from docking station
1480	software_repor	26	SeSyncAgentPrivilege		Synch directory service data
1480	software_repor	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1480	software_repor	28	SeManageVolumePrivilege		Manage the files on a volume
1480	software_repor	29	SeImpersonatePrivilege		Impersonate a client after authentication
1480	software_repor	30	SeCreateGlobalPrivilege	Default	Create global objects
1480	software_repor	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1480	software_repor	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1480	software_repor	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1480	software_repor	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1480	software_repor	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1480	software_repor	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
848	software_repor	2	SeCreateTokenPrivilege		Create a token object
848	software_repor	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
848	software_repor	4	SeLockMemoryPrivilege		Lock pages in memory
848	software_repor	5	SeIncreaseQuotaPrivilege		Increase quotas
848	software_repor	6	SeMachineAccountPrivilege		Add workstations to the domain
848	software_repor	7	SeTcbPrivilege		Act as part of the operating system
848	software_repor	8	SeSecurityPrivilege		Manage auditing and security log
848	software_repor	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
848	software_repor	10	SeLoadDriverPrivilege		Load and unload device drivers
848	software_repor	11	SeSystemProfilePrivilege		Profile system performance
848	software_repor	12	SeSystemtimePrivilege		Change the system time
