Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
5680	svchost.exe	19	SeShutdownPrivilege		Shut down the system
5680	svchost.exe	20	SeDebugPrivilege		Debug programs
5680	svchost.exe	21	SeAuditPrivilege		Generate security audits
5680	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5680	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5680	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5680	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
5680	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5680	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5680	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5680	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
5680	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
5680	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5680	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5680	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5680	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
5680	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5680	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
3036	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
3036	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
3036	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
3036	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
3036	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3036	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
3036	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
3036	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
3036	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
3036	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
3036	svchost.exe	12	SeSystemtimePrivilege		Change the system time
3036	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
3036	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
3036	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
3036	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
3036	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
3036	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
3036	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
3036	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
3036	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
3036	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
3036	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3036	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3036	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
3036	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3036	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3036	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3036	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
3036	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
3036	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3036	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3036	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
3036	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
3036	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
3036	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
3528	dllhost.exe	2	SeCreateTokenPrivilege		Create a token object
3528	dllhost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
3528	dllhost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
3528	dllhost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
3528	dllhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3528	dllhost.exe	7	SeTcbPrivilege		Act as part of the operating system
3528	dllhost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
3528	dllhost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
3528	dllhost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
3528	dllhost.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
3528	dllhost.exe	12	SeSystemtimePrivilege	Present	Change the system time
3528	dllhost.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
3528	dllhost.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
3528	dllhost.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
3528	dllhost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
3528	dllhost.exe	17	SeBackupPrivilege	Present	Backup files and directories
3528	dllhost.exe	18	SeRestorePrivilege	Present	Restore files and directories
3528	dllhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
3528	dllhost.exe	20	SeDebugPrivilege	Present	Debug programs
3528	dllhost.exe	21	SeAuditPrivilege		Generate security audits
3528	dllhost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
3528	dllhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3528	dllhost.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
3528	dllhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
3528	dllhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3528	dllhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3528	dllhost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
3528	dllhost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
3528	dllhost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
3528	dllhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3528	dllhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3528	dllhost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
3528	dllhost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
3528	dllhost.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
3528	dllhost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
5696	chrome.exe	2	SeCreateTokenPrivilege		Create a token object
5696	chrome.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5696	chrome.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5696	chrome.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5696	chrome.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5696	chrome.exe	7	SeTcbPrivilege		Act as part of the operating system
5696	chrome.exe	8	SeSecurityPrivilege		Manage auditing and security log
5696	chrome.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5696	chrome.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5696	chrome.exe	11	SeSystemProfilePrivilege		Profile system performance
5696	chrome.exe	12	SeSystemtimePrivilege		Change the system time
5696	chrome.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5696	chrome.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5696	chrome.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5696	chrome.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5696	chrome.exe	17	SeBackupPrivilege		Backup files and directories
5696	chrome.exe	18	SeRestorePrivilege		Restore files and directories
5696	chrome.exe	19	SeShutdownPrivilege	Present	Shut down the system
5696	chrome.exe	20	SeDebugPrivilege		Debug programs
5696	chrome.exe	21	SeAuditPrivilege		Generate security audits
5696	chrome.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5696	chrome.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5696	chrome.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5696	chrome.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5696	chrome.exe	26	SeSyncAgentPrivilege		Synch directory service data
5696	chrome.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5696	chrome.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5696	chrome.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5696	chrome.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5696	chrome.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5696	chrome.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5696	chrome.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5696	chrome.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5696	chrome.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5696	chrome.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4016	upfc.exe	2	SeCreateTokenPrivilege		Create a token object
4016	upfc.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4016	upfc.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4016	upfc.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4016	upfc.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4016	upfc.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4016	upfc.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
4016	upfc.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4016	upfc.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4016	upfc.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4016	upfc.exe	12	SeSystemtimePrivilege	Present	Change the system time
4016	upfc.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4016	upfc.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4016	upfc.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4016	upfc.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4016	upfc.exe	17	SeBackupPrivilege	Present	Backup files and directories
4016	upfc.exe	18	SeRestorePrivilege	Present	Restore files and directories
4016	upfc.exe	19	SeShutdownPrivilege	Present	Shut down the system
4016	upfc.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4016	upfc.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4016	upfc.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4016	upfc.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4016	upfc.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4016	upfc.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4016	upfc.exe	26	SeSyncAgentPrivilege		Synch directory service data
4016	upfc.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4016	upfc.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4016	upfc.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4016	upfc.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4016	upfc.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4016	upfc.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4016	upfc.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
4016	upfc.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
4016	upfc.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
4016	upfc.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
720	GoogleUpdate.e	2	SeCreateTokenPrivilege		Create a token object
720	GoogleUpdate.e	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
720	GoogleUpdate.e	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
720	GoogleUpdate.e	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
720	GoogleUpdate.e	6	SeMachineAccountPrivilege		Add workstations to the domain
720	GoogleUpdate.e	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
720	GoogleUpdate.e	8	SeSecurityPrivilege	Present	Manage auditing and security log
720	GoogleUpdate.e	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
720	GoogleUpdate.e	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
720	GoogleUpdate.e	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
720	GoogleUpdate.e	12	SeSystemtimePrivilege	Present	Change the system time
720	GoogleUpdate.e	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
720	GoogleUpdate.e	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
720	GoogleUpdate.e	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
720	GoogleUpdate.e	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
720	GoogleUpdate.e	17	SeBackupPrivilege	Present	Backup files and directories
720	GoogleUpdate.e	18	SeRestorePrivilege	Present	Restore files and directories
720	GoogleUpdate.e	19	SeShutdownPrivilege	Present	Shut down the system
720	GoogleUpdate.e	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
720	GoogleUpdate.e	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
720	GoogleUpdate.e	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
720	GoogleUpdate.e	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
720	GoogleUpdate.e	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
720	GoogleUpdate.e	25	SeUndockPrivilege	Present	Remove computer from docking station
720	GoogleUpdate.e	26	SeSyncAgentPrivilege		Synch directory service data
720	GoogleUpdate.e	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
720	GoogleUpdate.e	28	SeManageVolumePrivilege	Present	Manage the files on a volume
720	GoogleUpdate.e	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
720	GoogleUpdate.e	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
720	GoogleUpdate.e	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
720	GoogleUpdate.e	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
720	GoogleUpdate.e	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
720	GoogleUpdate.e	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
720	GoogleUpdate.e	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
720	GoogleUpdate.e	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
1820	OneDriveStanda	2	SeCreateTokenPrivilege		Create a token object
1820	OneDriveStanda	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1820	OneDriveStanda	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1820	OneDriveStanda	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1820	OneDriveStanda	6	SeMachineAccountPrivilege		Add workstations to the domain
1820	OneDriveStanda	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1820	OneDriveStanda	8	SeSecurityPrivilege	Present	Manage auditing and security log
1820	OneDriveStanda	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1820	OneDriveStanda	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1820	OneDriveStanda	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
1820	OneDriveStanda	12	SeSystemtimePrivilege	Present	Change the system time
1820	OneDriveStanda	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1820	OneDriveStanda	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1820	OneDriveStanda	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1820	OneDriveStanda	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1820	OneDriveStanda	17	SeBackupPrivilege	Present	Backup files and directories
1820	OneDriveStanda	18	SeRestorePrivilege	Present	Restore files and directories
1820	OneDriveStanda	19	SeShutdownPrivilege	Present	Shut down the system
1820	OneDriveStanda	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1820	OneDriveStanda	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1820	OneDriveStanda	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1820	OneDriveStanda	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1820	OneDriveStanda	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1820	OneDriveStanda	25	SeUndockPrivilege	Present	Remove computer from docking station
1820	OneDriveStanda	26	SeSyncAgentPrivilege		Synch directory service data
1820	OneDriveStanda	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1820	OneDriveStanda	28	SeManageVolumePrivilege	Present	Manage the files on a volume
1820	OneDriveStanda	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1820	OneDriveStanda	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1820	OneDriveStanda	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1820	OneDriveStanda	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1820	OneDriveStanda	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
1820	OneDriveStanda	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
1820	OneDriveStanda	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
1820	OneDriveStanda	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4448	OneDriveStanda	2	SeCreateTokenPrivilege		Create a token object
4448	OneDriveStanda	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4448	OneDriveStanda	4	SeLockMemoryPrivilege		Lock pages in memory
4448	OneDriveStanda	5	SeIncreaseQuotaPrivilege		Increase quotas
4448	OneDriveStanda	6	SeMachineAccountPrivilege		Add workstations to the domain
4448	OneDriveStanda	7	SeTcbPrivilege		Act as part of the operating system
4448	OneDriveStanda	8	SeSecurityPrivilege		Manage auditing and security log
4448	OneDriveStanda	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4448	OneDriveStanda	10	SeLoadDriverPrivilege		Load and unload device drivers
4448	OneDriveStanda	11	SeSystemProfilePrivilege		Profile system performance
4448	OneDriveStanda	12	SeSystemtimePrivilege		Change the system time
4448	OneDriveStanda	13	SeProfileSingleProcessPrivilege		Profile a single process
4448	OneDriveStanda	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4448	OneDriveStanda	15	SeCreatePagefilePrivilege		Create a pagefile
4448	OneDriveStanda	16	SeCreatePermanentPrivilege		Create permanent shared objects
4448	OneDriveStanda	17	SeBackupPrivilege		Backup files and directories
4448	OneDriveStanda	18	SeRestorePrivilege		Restore files and directories
4448	OneDriveStanda	19	SeShutdownPrivilege	Present	Shut down the system
4448	OneDriveStanda	20	SeDebugPrivilege		Debug programs
4448	OneDriveStanda	21	SeAuditPrivilege		Generate security audits
4448	OneDriveStanda	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4448	OneDriveStanda	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4448	OneDriveStanda	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4448	OneDriveStanda	25	SeUndockPrivilege	Present	Remove computer from docking station
4448	OneDriveStanda	26	SeSyncAgentPrivilege		Synch directory service data
4448	OneDriveStanda	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4448	OneDriveStanda	28	SeManageVolumePrivilege		Manage the files on a volume
4448	OneDriveStanda	29	SeImpersonatePrivilege		Impersonate a client after authentication
4448	OneDriveStanda	30	SeCreateGlobalPrivilege	Default	Create global objects
4448	OneDriveStanda	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4448	OneDriveStanda	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4448	OneDriveStanda	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
4448	OneDriveStanda	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
4448	OneDriveStanda	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4448	OneDriveStanda	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
6168	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6168	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6168	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6168	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6168	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6168	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6168	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
6168	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
6168	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
6168	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6168	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6168	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6168	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
6168	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
6168	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6168	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
6168	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
6168	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
6168	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
6168	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
6168	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
6168	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6168	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6168	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6168	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6168	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6168	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
6168	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6168	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
6168	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6168	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6168	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6168	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6168	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
6168	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
5044	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
5044	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
5044	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
5044	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
5044	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5044	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
5044	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
5044	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5044	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5044	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
5044	svchost.exe	12	SeSystemtimePrivilege		Change the system time
5044	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
5044	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
5044	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
5044	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
5044	svchost.exe	17	SeBackupPrivilege		Backup files and directories
5044	svchost.exe	18	SeRestorePrivilege		Restore files and directories
5044	svchost.exe	19	SeShutdownPrivilege		Shut down the system
5044	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
5044	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
5044	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5044	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5044	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5044	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
5044	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5044	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5044	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5044	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
5044	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
5044	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5044	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5044	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
5044	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
5044	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
5044	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
880	smartscreen.ex	2	SeCreateTokenPrivilege		Create a token object
880	smartscreen.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
880	smartscreen.ex	4	SeLockMemoryPrivilege		Lock pages in memory
880	smartscreen.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
880	smartscreen.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
