Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
6428	Procmon64.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
6428	Procmon64.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
7372	tcpview.exe	2	SeCreateTokenPrivilege		Create a token object
7372	tcpview.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7372	tcpview.exe	4	SeLockMemoryPrivilege		Lock pages in memory
7372	tcpview.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
7372	tcpview.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7372	tcpview.exe	7	SeTcbPrivilege		Act as part of the operating system
7372	tcpview.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
7372	tcpview.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
7372	tcpview.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
7372	tcpview.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
7372	tcpview.exe	12	SeSystemtimePrivilege	Present	Change the system time
7372	tcpview.exe	13	SeProfileSingleProcessPrivilege	Present	Profile a single process
7372	tcpview.exe	14	SeIncreaseBasePriorityPrivilege	Present	Increase scheduling priority
7372	tcpview.exe	15	SeCreatePagefilePrivilege	Present	Create a pagefile
7372	tcpview.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
7372	tcpview.exe	17	SeBackupPrivilege	Present	Backup files and directories
7372	tcpview.exe	18	SeRestorePrivilege	Present	Restore files and directories
7372	tcpview.exe	19	SeShutdownPrivilege	Present	Shut down the system
7372	tcpview.exe	20	SeDebugPrivilege	Present,Enabled	Debug programs
7372	tcpview.exe	21	SeAuditPrivilege		Generate security audits
7372	tcpview.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
7372	tcpview.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7372	tcpview.exe	24	SeRemoteShutdownPrivilege	Present	Force shutdown from a remote system
7372	tcpview.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7372	tcpview.exe	26	SeSyncAgentPrivilege		Synch directory service data
7372	tcpview.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7372	tcpview.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
7372	tcpview.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
7372	tcpview.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
7372	tcpview.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7372	tcpview.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7372	tcpview.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7372	tcpview.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7372	tcpview.exe	35	SeCreateSymbolicLinkPrivilege	Present	Required to create a symbolic link
7372	tcpview.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present	Obtain an impersonation token for another user in the same session.
7816	fzpceresm.exe	2	SeCreateTokenPrivilege		Create a token object
7816	fzpceresm.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7816	fzpceresm.exe	4	SeLockMemoryPrivilege		Lock pages in memory
7816	fzpceresm.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
7816	fzpceresm.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7816	fzpceresm.exe	7	SeTcbPrivilege		Act as part of the operating system
7816	fzpceresm.exe	8	SeSecurityPrivilege		Manage auditing and security log
7816	fzpceresm.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7816	fzpceresm.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
7816	fzpceresm.exe	11	SeSystemProfilePrivilege		Profile system performance
7816	fzpceresm.exe	12	SeSystemtimePrivilege		Change the system time
7816	fzpceresm.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
7816	fzpceresm.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7816	fzpceresm.exe	15	SeCreatePagefilePrivilege		Create a pagefile
7816	fzpceresm.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
7816	fzpceresm.exe	17	SeBackupPrivilege		Backup files and directories
7816	fzpceresm.exe	18	SeRestorePrivilege		Restore files and directories
7816	fzpceresm.exe	19	SeShutdownPrivilege	Present	Shut down the system
7816	fzpceresm.exe	20	SeDebugPrivilege		Debug programs
7816	fzpceresm.exe	21	SeAuditPrivilege		Generate security audits
7816	fzpceresm.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7816	fzpceresm.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7816	fzpceresm.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7816	fzpceresm.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7816	fzpceresm.exe	26	SeSyncAgentPrivilege		Synch directory service data
7816	fzpceresm.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7816	fzpceresm.exe	28	SeManageVolumePrivilege		Manage the files on a volume
7816	fzpceresm.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
7816	fzpceresm.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
7816	fzpceresm.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7816	fzpceresm.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7816	fzpceresm.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7816	fzpceresm.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7816	fzpceresm.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7816	fzpceresm.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4352	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
4352	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4352	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4352	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4352	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4352	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
4352	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4352	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4352	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4352	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
4352	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4352	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4352	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4352	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4352	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4352	svchost.exe	17	SeBackupPrivilege		Backup files and directories
4352	svchost.exe	18	SeRestorePrivilege		Restore files and directories
4352	svchost.exe	19	SeShutdownPrivilege		Shut down the system
4352	svchost.exe	20	SeDebugPrivilege		Debug programs
4352	svchost.exe	21	SeAuditPrivilege		Generate security audits
4352	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4352	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4352	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4352	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4352	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4352	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4352	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4352	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4352	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4352	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4352	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4352	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
4352	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
4352	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4352	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1144	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1144	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1144	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1144	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1144	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1144	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
1144	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1144	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1144	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1144	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1144	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1144	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1144	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1144	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1144	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1144	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1144	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1144	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1144	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
1144	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
1144	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1144	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1144	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1144	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1144	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1144	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1144	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1144	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1144	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1144	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1144	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1144	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1144	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1144	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1144	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
7044	chrome.exe	2	SeCreateTokenPrivilege		Create a token object
7044	chrome.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7044	chrome.exe	4	SeLockMemoryPrivilege		Lock pages in memory
7044	chrome.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
7044	chrome.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7044	chrome.exe	7	SeTcbPrivilege		Act as part of the operating system
7044	chrome.exe	8	SeSecurityPrivilege		Manage auditing and security log
7044	chrome.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7044	chrome.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
7044	chrome.exe	11	SeSystemProfilePrivilege		Profile system performance
7044	chrome.exe	12	SeSystemtimePrivilege		Change the system time
7044	chrome.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
7044	chrome.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7044	chrome.exe	15	SeCreatePagefilePrivilege		Create a pagefile
7044	chrome.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
7044	chrome.exe	17	SeBackupPrivilege		Backup files and directories
7044	chrome.exe	18	SeRestorePrivilege		Restore files and directories
7044	chrome.exe	19	SeShutdownPrivilege	Present	Shut down the system
7044	chrome.exe	20	SeDebugPrivilege		Debug programs
7044	chrome.exe	21	SeAuditPrivilege		Generate security audits
7044	chrome.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7044	chrome.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7044	chrome.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7044	chrome.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7044	chrome.exe	26	SeSyncAgentPrivilege		Synch directory service data
7044	chrome.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7044	chrome.exe	28	SeManageVolumePrivilege		Manage the files on a volume
7044	chrome.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
7044	chrome.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
7044	chrome.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7044	chrome.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7044	chrome.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7044	chrome.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7044	chrome.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7044	chrome.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5824	TrustedInstall	2	SeCreateTokenPrivilege		Create a token object
5824	TrustedInstall	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
5824	TrustedInstall	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
5824	TrustedInstall	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
5824	TrustedInstall	6	SeMachineAccountPrivilege		Add workstations to the domain
5824	TrustedInstall	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
5824	TrustedInstall	8	SeSecurityPrivilege	Present	Manage auditing and security log
5824	TrustedInstall	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
5824	TrustedInstall	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
5824	TrustedInstall	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
5824	TrustedInstall	12	SeSystemtimePrivilege	Present	Change the system time
5824	TrustedInstall	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
5824	TrustedInstall	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
5824	TrustedInstall	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
5824	TrustedInstall	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
5824	TrustedInstall	17	SeBackupPrivilege	Present	Backup files and directories
5824	TrustedInstall	18	SeRestorePrivilege	Present	Restore files and directories
5824	TrustedInstall	19	SeShutdownPrivilege	Present	Shut down the system
5824	TrustedInstall	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
5824	TrustedInstall	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
5824	TrustedInstall	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
5824	TrustedInstall	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5824	TrustedInstall	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5824	TrustedInstall	25	SeUndockPrivilege	Present	Remove computer from docking station
5824	TrustedInstall	26	SeSyncAgentPrivilege		Synch directory service data
5824	TrustedInstall	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5824	TrustedInstall	28	SeManageVolumePrivilege	Present	Manage the files on a volume
5824	TrustedInstall	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
5824	TrustedInstall	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
5824	TrustedInstall	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5824	TrustedInstall	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5824	TrustedInstall	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
5824	TrustedInstall	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
5824	TrustedInstall	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
5824	TrustedInstall	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
7188	TiWorker.exe	2	SeCreateTokenPrivilege		Create a token object
7188	TiWorker.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
7188	TiWorker.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
7188	TiWorker.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
7188	TiWorker.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7188	TiWorker.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
7188	TiWorker.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
7188	TiWorker.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
7188	TiWorker.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
7188	TiWorker.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
7188	TiWorker.exe	12	SeSystemtimePrivilege	Present	Change the system time
7188	TiWorker.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
7188	TiWorker.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
7188	TiWorker.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
7188	TiWorker.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
7188	TiWorker.exe	17	SeBackupPrivilege	Present,Enabled	Backup files and directories
7188	TiWorker.exe	18	SeRestorePrivilege	Present,Enabled	Restore files and directories
7188	TiWorker.exe	19	SeShutdownPrivilege	Present	Shut down the system
7188	TiWorker.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
7188	TiWorker.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
7188	TiWorker.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
7188	TiWorker.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7188	TiWorker.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7188	TiWorker.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7188	TiWorker.exe	26	SeSyncAgentPrivilege		Synch directory service data
7188	TiWorker.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7188	TiWorker.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
7188	TiWorker.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
7188	TiWorker.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
7188	TiWorker.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7188	TiWorker.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7188	TiWorker.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
7188	TiWorker.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
7188	TiWorker.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
7188	TiWorker.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
3840	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
3840	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
3840	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
3840	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
3840	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3840	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
3840	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
3840	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
3840	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
3840	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
3840	svchost.exe	12	SeSystemtimePrivilege		Change the system time
3840	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
3840	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
3840	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
3840	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
3840	svchost.exe	17	SeBackupPrivilege		Backup files and directories
3840	svchost.exe	18	SeRestorePrivilege		Restore files and directories
3840	svchost.exe	19	SeShutdownPrivilege		Shut down the system
3840	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
3840	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
3840	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
3840	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3840	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3840	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
3840	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3840	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3840	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3840	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
3840	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
3840	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3840	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3840	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
3840	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
3840	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
3840	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
3120	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
3120	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
3120	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
3120	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
3120	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
3120	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
3120	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
3120	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
3120	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
3120	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
3120	svchost.exe	12	SeSystemtimePrivilege		Change the system time
3120	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
3120	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
3120	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
3120	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
3120	svchost.exe	17	SeBackupPrivilege		Backup files and directories
3120	svchost.exe	18	SeRestorePrivilege		Restore files and directories
3120	svchost.exe	19	SeShutdownPrivilege		Shut down the system
3120	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
3120	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
3120	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
3120	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3120	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3120	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
3120	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
3120	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3120	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3120	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
3120	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
3120	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3120	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3120	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
3120	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
3120	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
3120	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
6684	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6684	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6684	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6684	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
6684	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6684	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6684	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
6684	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
6684	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
6684	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6684	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6684	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6684	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
6684	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
6684	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6684	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
6684	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
6684	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
6684	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
6684	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
6684	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
6684	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6684	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6684	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6684	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6684	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6684	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
6684	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
6684	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
